行政區,機構名稱,地址,電話,分機,手機,開放時間,位置指引,基本設備,友善設備或服務,優良哺集乳室認證效期,輪椅使用,貼心小提醒
63000050,臺北大眾捷運股份有限公司(中正紀念堂站),臺北市中正區羅斯福路1段8之1號,(02)25363001,#8683,,每日06:00~24:50,,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000050,臺北大眾捷運股份有限公司(古亭站),臺北市中正區羅斯福路2段164號,(02)25363001,#8683,,每日07:00~22:00,7號出口旁,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000050,臺北自來水園區,臺北市中正區思源街1號,"(02)83695091
",#5217,,"夏日週二~週日9:00~18:00                
非夏日週二~週日9:00~17:00",護理站,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000050,臺北市中正運動中心,臺北市中正區信義路1段1號,(02)23963358,轉618,,每日06:00~20:00,服務台旁邊,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記
63000050,臺北市立圖書館(城中分館),臺北市中正區濟南路2段46號,(02)23938274,轉9,,"週二~周六8:30~21:00
週日、周一9:00~17:00
每月第一個星期四及國定假日休館",左側,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000050,臺灣臺北地方法院,臺北市中正區博愛路131號,(02)23146871,轉6616,,週一~週五8:30~17:30, ,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記
63000050,臺灣臺北地方法院檢察署(對外),臺北市中正區博愛路131號,(02)23146871,轉6616,,週一~週五8:30~17:30, ,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記
63000050,郵政博物館,臺北市中正區重慶南路2段45號,(02)23945185,轉815,,週二~週日9:00~17:00,,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記
63000050,臺北市中山堂管理所,臺北市中正區延平南路98號,(02)23813137,轉229,,"每日09:30~21:00
休館日由單位公告為主",售票口內,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記
63000050,臺北市站前地下街場地利用合作社,臺北市中正區忠孝西路1段50之1號,(02)23751567,轉21,,"週一到週五11:30~18:30
週六、週日11:30~19:00",站前地下街行政中心旁,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記
63000050,臺北市台北地下街場地利用合作社1,臺北市中正區市民大道1段100號,(02)25594566,轉504,,每日11:00~22:00,台北地下街行政服務中心,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,116年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000050,臺北市台北地下街場地利用合作社2,臺北市中正區市民大道1段100號,(02)25594566,轉504,,每日11:00~22:00,台北地下街行政服務中心,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,116年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000050,立法院中興大樓(研究會館),臺北市中正區濟南路1段3之1號,(02)23585732,,,"僅提供洽公民眾
週一~週五8:30~18:00",,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記
63000050,國家表演藝術中心國家兩院廳(國家音樂廳),臺北市中正區中山南路21之1號,(02)33939842,,,每日12:00~20:00, ,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000050,交通部臺灣鐵路管理局台北運務段臺北站,臺北市中正區北平西路3號,(02)23815226,轉2812,,每日06:00~24:00,東南角親子廁所旁,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記
63000050,水源劇場,臺北市中正區羅斯福路4段92號,(02)23625221,轉113      ,,演出時才開放觀眾使用,B區,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000050,臺北市福安兒童服務中心(委託靖娟兒童安全文教基金會),臺北市中正區汀州路1段123號,(02)23391305,轉316,,"民眾(開放時)：週三.週五&週六 09:30-12:00,14:00-16:30/員工09:30-18:30
員工：9:30-18:30
",,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記
63000050,光華商場發展協會,臺北市中正區市民大道3段8號,(02)23917105,,,每日10:30~21:00,電子展示區旁,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記
63000050,國立台灣博物館南門園區,臺北市中正區南昌路1段1號,(02)23822699,轉5419,,週二~週日9:30~17:00,行政大樓警衛室旁,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000050,台北花園大酒店,臺北市中正區中華路2段1號,(02)23143300,轉3251,,週一~週六11:00~21:30、週日及例假日10:30-21:30,,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,116年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000050,公有南門市場,臺北市中正區羅斯福路1段8號,(02)23218069,,,週二~週日9:00~17:00,,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記
63000050,臺北市政府警察局交通警察大隊,臺北市中正區愛國西路26號,(02)23752100,轉1707,,週一~週五8:00~17:00,,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000050,臺北青年職涯發展中心(臺北市就業服務處),臺北市中正區仁愛路1段17號,(02)23958567,轉29,,週二~週日09:00~18:00,,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記
63000050, 三創數位生活園區,臺北市中正區市民大道3段2號,(02)77010268,轉10202,,"週日~周四11:00~21:30
週五~週六11:00~22:00",廁所旁,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,117年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000050,臺北自來水園區,臺北市中正區思源街1號,(02)83695091,"#5217
83695217",,"夏日週二~週日9:00~18:00                
非夏日週二~週日9:00~17:00",餐飲部,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000050,台灣電力股份有限公司,臺北市中正區羅斯福路3段242號,(02)23666393,,,週一~週五8:00~17:00,副樓9樓,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000050,中央健康保險署臺北業務組,臺北市中正區公園路15之1號,(02)23486597,,,"依門診時間開放
週一~週五8:30~17:00",,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記
63000050,台北凱撒大飯店,臺北市中正區忠孝西路1段38號,(02)23115151,轉2331,,每日10:00~21:30,餐廳旁,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記
63000050,桃園大眾捷運臺北車站,臺北市中正區鄭州路8號,(02)21812345,,,每日06:00~24:00,D棟廁間旁,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000050,國家表演藝術中心國家兩院廳(國家戲劇院),臺北市中正區中山南路21之1號,(02)33939842,,,每日12:00~20:00, ,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
